00000248,1,0,1
00000249,1,0,1
00000250,1,0,1
00000251,1,0,1
00000252,0,0,1
00000253,1,0,1
00000254,0,0,1
00000255,0,0,1
00000256,1,0,1
00000257,0,0,1
00000258,1,0,1
00000259,1,0,1
00000260,0,0,1
00000261,1,0,1
00000262,0,0,1
00000263,0,0,1
00000264,1,0,1
00000265,0,0,1
00000266,1,0,1
00000267,1,0,1
00000268,1,0,1
00000269,1,0,1
00000270,1,0,1
00000271,1,1,1
00000272,1,0,1
00000273,1,0,1
00000274,1,0,1
00000275,1,0,1
00000276,1,0,1
00000277,1,0,1
00000278,0,0,1
00000279,1,0,1
00000280,1,0,1
00000281,1,0,1
00000282,1,0,1
00000283,0,0,1
00000284,1,0,1
00000285,1,0,1
00000286,1,0,1
00000287,1,0,1
00000288,1,0,1
00000289,1,0,1
00000290,1,0,1
00000291,1,0,1
00000292,1,0,1
00000293,1,0,1
00000294,1,0,1
00000295,1,0,1
00000296,1,0,1
00000297,1,0,1
00000298,1,0,1
00000299,1,0,1
00000300,1,0,1
00000301,0,0,1
00000302,0,0,1
00000303,1,0,1
00000304,1,0,1
00000305,0,0,1
00000306,0,0,1
00000307,1,0,1
00000308,1,0,1
00000309,0,0,1
00000310,0,0,1
00000311,1,0,1
00000312,0,0,1
00000313,1,0,1
00000314,1,0,1
00000315,1,0,1
00000316,1,0,1
00000317,0,0,1
00000318,0,0,1
00000319,1,0,1
00000320,0,0,1
00000321,1,0,1
00000322,0,0,1
00000323,1,0,1
00000324,1,0,1
00000325,1,0,1
00000326,1,0,1
00000327,1,0,1
00000328,1,0,1
00000329,1,0,1
00000330,0,0,1
00000331,1,0,1
00000332,0,0,1
00000333,1,0,1
00000334,1,0,1
00000335,0,0,1
00000336,1,0,1
00000337,1,0,1
00000338,1,0,1
00000339,1,0,1
00000340,1,0,1
00000341,0,0,1
00000342,0,0,1
00000343,1,0,1
00000344,1,0,1
00000345,1,0,1
00000346,0,0,1
00000347,1,0,1
00000348,1,0,1
00000349,1,0,1
00000350,0,0,1
00000351,0,0,1
00000352,1,0,1
00000353,0,0,1
00000354,1,0,1
00000355,0,0,1
00000356,1,0,1
00000357,1,0,1
00000358,0,0,1
00000359,1,1,1
00000360,0,0,1
00000361,0,0,1
00000362,0,0,1
00000363,0,0,1
00000364,0,0,1
00000365,0,0,1
00000366,1,0,1
00000367,0,0,1
00000368,0,0,1
00000369,0,0,1
00000370,1,1,1
00000371,0,0,1
00000372,1,0,1
00000373,1,0,1
00000374,0,0,1
00000375,0,0,1
00000376,0,0,1
00000377,0,0,1
00000378,1,0,1
00000379,0,0,1
00000380,0,0,1
00000381,1,0,1
00000382,1,0,1
00000383,0,0,1
00000384,1,0,1
00000385,1,0,1
00000386,1,0,1
00000387,0,0,1
00000388,1,0,1
00000389,1,0,1
00000390,0,0,1
00000391,0,0,1
00000392,0,0,1
00000393,1,0,1
00000394,1,0,1
00000395,0,0,1
00000396,1,0,1
00000397,1,0,1
00000398,0,0,1
00000399,1,0,1
00000400,0,0,1
00000401,0,0,1
00000402,0,0,1
00000403,0,0,1
00000404,1,0,1
00000405,0,0,1
00000406,0,0,1
00000407,1,0,1
00000408,0,0,1
00000409,1,0,1
00000410,1,0,1
00000411,1,0,1
00000412,1,1,1
00000413,0,0,1
00000414,1,0,1
00000415,0,0,1
00000416,1,0,1
00000417,1,0,1
00000418,0,0,1
00000419,1,0,1
00000420,0,0,1
00000421,1,0,1
00000422,0,0,1
00000423,1,0,1
00000424,1,1,1
00000425,0,0,1
00000426,1,0,1
00000427,1,0,1
00000428,1,0,1
00000429,1,0,1
00000430,1,0,1
00000431,0,0,1
00000432,1,0,1
00000433,0,0,1
00000434,1,0,1
00000435,0,0,1
00000436,1,0,1
00000437,0,0,1
00000438,0,0,1
00000439,1,0,1
00000440,1,0,1
00000441,1,0,1
00000442,0,0,1
00000443,1,0,1
00000444,1,0,1
00000445,0,0,1
00000446,0,0,1
00000447,0,0,1
00000448,1,0,1
00000449,1,0,1
00000450,0,0,1
00000451,0,0,1
00000452,1,0,1
00000453,0,0,1
00000454,0,0,1
00000455,0,0,1
00000456,0,0,1
00000457,0,0,1
00000458,1,0,1
00000459,0,0,1
00000460,0,0,1
00000461,0,0,1
00000462,1,0,1
00000463,1,0,1
00000464,0,0,1
00000465,1,0,1
00000466,0,0,1
00000467,0,0,1
00000468,1,0,1
00000469,0,0,1
00000470,0,0,1
00000471,0,0,1
00000472,0,0,1
00000473,0,0,1
00000474,1,0,1
00000475,0,0,1
00000476,0,0,1
00000477,0,0,1
00000478,0,0,1
00000479,0,0,1
00000480,1,0,1
00000481,0,0,1
00000482,1,0,1
00000483,1,0,1
00000484,0,0,1
00000485,1,0,1
00000486,1,0,1
00000487,1,0,1
00000488,1,0,1
00000489,0,0,1
00000490,0,0,1
00000491,0,0,1
00000492,1,0,1
00000493,1,0,1
00000494,1,0,1
00000495,0,0,1
00000496,0,0,1
00000497,1,0,1
00000498,0,0,1
00000499,0,0,1
00000500,0,0,1
00000501,1,0,1
00000502,0,0,1
00000503,0,0,1
00000504,1,0,1
00000505,0,0,1
00000506,1,0,1
00000507,0,0,1
00000508,1,0,1
00000509,1,0,1
00000510,0,0,1
00000511,0,0,1
00000512,0,0,1
00000513,1,1,1
00000514,1,0,1
00000515,1,0,1
00000516,1,0,1
00000517,1,0,1
00000518,1,0,1
00000519,0,0,1
00000520,1,0,1
00000521,1,0,1
00000522,1,0,1
00000523,1,0,1
00000524,1,0,1
00000525,1,0,1
00000526,1,0,1
00000527,0,0,1
00000528,1,0,1
00000529,1,0,1
00000530,1,0,1
00000531,1,0,1
00000532,1,0,1
00000533,1,0,1
00000534,1,0,1
00000535,0,0,1
00000536,1,0,1
00000537,0,0,1
00000538,0,0,1
00000539,0,0,1
00000540,1,0,1
00000541,0,0,1
00000542,0,0,1
00000543,0,0,1
00000544,1,0,1
00000545,1,0,1
00000546,1,0,1
00000547,0,0,1
00000548,0,0,1
00000549,1,1,1
00000550,1,0,1
00000551,0,0,1
00000552,1,0,1
00000553,1,0,1
00000554,1,0,1
00000555,0,0,1
00000556,1,0,1
00000557,1,0,1
00000558,1,0,1
00000559,1,0,1
00000560,0,0,1
00000561,1,0,1
00000562,1,0,1
00000563,1,0,1
00000564,0,0,1
00000565,1,0,1
00000566,1,0,1
00000567,1,0,1
00000568,0,0,1
00000569,1,0,1
00000570,1,0,1
00000571,0,0,1
00000572,0,0,1
00000573,1,0,1
00000574,1,0,1
00000575,0,0,1
00000576,0,0,1
00000577,1,0,1
00000578,0,0,1
00000579,0,0,1
00000580,0,0,1
00000581,0,0,1
00000582,1,0,1
00000583,1,0,1
00000584,1,0,1
00000585,1,0,1
00000586,0,0,1
00000587,0,0,1
00000588,0,0,1
00000589,0,0,1
00000590,1,0,1
00000591,1,0,1
00000592,1,0,1
00000593,0,0,1
00000594,1,1,1
00000595,1,0,1
00000596,1,0,1
00000597,0,0,1
00000598,1,0,1
00000599,1,1,1
00000600,0,0,1
00000601,0,0,1
00000602,0,0,1
00000603,0,0,1
00000604,0,0,1
00000605,0,0,1
00000606,0,0,1
00000607,0,0,1
00000608,0,0,1
00000609,0,0,1
00000610,0,0,1
00000611,0,0,1
00000612,0,0,1
00000613,1,0,1
00000614,0,0,1
00000615,0,0,1
00000616,0,0,1
00000617,0,0,1
00000618,0,0,1
00000619,1,0,1
00000620,1,0,1
00000621,0,0,1
00000622,1,0,1
00000623,1,0,1
00000624,1,0,1
00000625,1,0,1
00000626,1,1,1
00000627,0,0,1
00000628,0,0,1
00000629,0,0,1
00000630,1,0,1
00000631,0,0,1
00000632,0,0,1
00000633,0,0,1
00000634,0,0,1
00000635,0,0,1
00000636,1,0,1
00000637,0,0,1
00000638,1,0,1
00000639,0,0,1
00000640,0,0,1
00000641,0,0,1
00000642,0,0,1
00000643,0,0,1
00000644,0,0,1
00000645,1,0,1
00000646,0,0,1
00000647,0,0,1
00000648,0,0,1
00000649,0,0,1
00000650,0,0,1
00000651,0,0,1
00000652,0,0,1
00000653,1,0,1
00000654,1,0,1
00000655,0,0,1
00000656,0,0,1
00000657,0,0,1
00000658,1,0,1
00000659,1,0,1
00000660,0,0,1
00000661,1,0,1
00000662,1,0,1
00000663,1,0,1
00000664,1,0,1
00000665,1,0,1
00000666,0,0,1
00000667,0,0,1
00000668,1,0,1
00000669,1,0,1
00000670,0,0,1
00000671,1,0,1
00000672,0,0,1
00000673,1,0,1
00000674,1,0,1
00000675,0,0,1
00000676,1,0,1
00000677,0,0,1
00000678,1,0,1
00000679,1,0,1
00000680,1,0,1
00000681,0,0,1
00000682,1,0,1
00000683,0,0,1
00000684,0,0,1
00000685,1,0,1
00000686,1,0,1
00000687,1,0,1
00000688,1,0,1
00000689,1,0,1
00000690,1,0,1
00000691,0,0,1
00000692,0,0,1
00000693,0,0,1
00000694,1,0,1
00000695,1,0,1
00000696,0,0,1
00000697,0,0,1
00000698,0,0,1
00000699,0,0,1
00000700,0,0,1
00000701,0,0,1
00000702,1,0,1
00000703,0,0,1
00000704,0,0,1
00000705,0,0,1
00000706,1,0,1
00000707,1,0,1
00000708,1,0,1
00000709,0,0,1
00000710,1,0,1
00000711,0,0,1
00000712,1,0,1
00000713,0,0,1
00000714,0,0,1
00000715,1,0,1
00000716,0,0,1
00000717,1,0,1
00000718,1,0,1
00000719,1,0,1
00000720,1,0,1
00000721,1,0,1
00000722,1,0,1
00000723,0,0,1
00000724,0,0,1
00000725,1,0,1
00000726,1,0,1
00000727,0,0,1
00000728,0,0,1
00000729,1,0,1
00000730,1,0,1
00000731,0,0,1
00000732,1,0,1
00000733,1,0,1
00000734,1,0,1
00000735,1,0,1
00000736,1,0,1
00000737,1,0,1
00000738,1,0,1
00000739,1,0,1
00000740,1,0,1
00000741,1,0,1
00000742,1,0,1
00000743,1,0,1
00000744,0,0,1
00000745,1,0,1
00000746,1,0,1
00000747,1,0,1
00000748,1,0,1
00000749,0,0,1
00000750,1,0,1
00000751,1,0,1
00000752,0,0,1
00000753,0,0,1
00000754,0,0,1
00000755,1,0,1
00000756,0,0,1
00000757,0,0,1
00000758,0,0,1
00000759,0,0,1
00000760,0,0,1
00000761,0,0,1
00000762,0,0,1
00000763,0,0,1
00000764,0,0,1
00000765,0,0,1
00000766,0,0,1
00000767,0,0,1
00000768,0,0,1
00000769,0,0,1
00000770,0,0,1
00000771,0,0,1
00000772,0,0,1
00000773,1,1,1
00000774,1,0,1
00000775,0,0,1
00000776,0,0,1
00000777,1,0,1
00000778,1,0,1
00000779,0,0,1
00000780,1,0,1
00000781,1,0,1
00000782,1,1,1
00000783,1,0,1
00000784,1,0,1
00000785,0,0,1
00000786,0,1,1
00000787,1,0,1
00000788,1,0,1
00000789,1,0,1
00000790,0,0,1
00000791,1,0,1
00000792,0,0,1
00000793,1,0,1
00000794,1,0,1
00000795,1,0,1
00000796,1,0,1
00000797,0,0,1
00000798,1,0,1
00000799,1,0,1
00000800,0,0,1
00000801,1,0,1
00000802,0,0,1
00000803,1,0,1
00000804,1,0,1
00000805,0,0,1
00000806,0,0,1
00000807,0,0,1
00000808,0,0,1
00000809,0,0,1
00000811,0,0,1
00000812,0,0,1
00000813,0,0,1
00000814,1,0,1
00000815,0,0,1
00000816,0,0,1
00000817,0,0,1
00000818,0,0,1
00000819,0,0,1
00000820,1,0,1
00000821,0,0,1
00000822,0,0,1
00000823,0,0,1
00000824,0,0,1
00000825,1,0,1
00000826,0,0,1
00000827,1,0,1
00000828,0,0,1
00000829,1,0,1
00000830,0,0,1
00000832,1,0,1
00000833,1,0,1
00000834,1,0,1
00000835,1,0,1
00000836,0,0,1
00000837,1,0,1
00000838,1,0,1
00000839,1,0,1
00000840,0,0,1
00000841,1,0,1
00000842,1,0,1
00000843,1,0,1
00000844,1,0,1
00000845,0,0,1
00000846,0,0,1
00000847,1,0,1
00000848,0,0,1
00000849,1,0,1
00000850,0,0,1
00000851,0,0,1
00000852,0,0,1
00000853,1,0,1
00000854,1,0,1
00000855,0,0,1
00000857,1,0,1
00000858,1,0,1
00000859,1,0,1
00000860,1,0,1
00000861,1,0,1
00000862,1,0,1
00000863,1,0,1
00000864,1,0,1
00000865,1,0,1
00000866,1,0,1
00000867,1,0,1
00000868,0,0,1
00000869,1,0,1
00000870,1,0,1
00000871,1,0,1
00000872,1,0,1
00000873,1,0,1
00000874,0,0,1
00000875,1,0,1
00000876,1,0,1
00000877,1,0,1
00000878,0,0,1
00000879,1,0,1
00000880,1,0,1
00000881,1,0,1
00000882,1,0,1
00000883,0,0,1
00000884,1,0,1
00000885,0,1,1
00000886,1,0,1
00000887,1,0,1
00000888,1,0,1
00000889,1,0,1
00000890,1,0,1
00000891,1,0,1
00000892,1,0,1
00000893,1,0,1
00000894,1,0,1
00000895,1,0,1
00000896,1,0,1
00000897,1,0,1
00000898,1,0,1
00000899,1,0,1
00000900,1,0,1
00000901,0,0,1
00000902,0,0,1
00000903,0,1,1
00000904,1,0,1
00000905,1,0,1
00000906,1,0,1
00000907,1,0,1
00000908,1,0,1
00000909,0,0,1
00000910,0,0,1
00000911,0,0,1
00000912,1,0,1
00000913,0,0,1
00000914,1,0,1
00000915,1,0,1
00000916,1,0,1
00000917,0,0,1
00000918,1,0,1
00000919,1,0,1
00000920,0,0,1
00000921,1,0,1
00000922,0,0,1
00000923,1,0,1
00000924,1,0,1
00000925,1,1,1
00000926,1,0,1
00000927,1,0,1
00000928,1,0,1
00000929,1,0,1
00000930,1,0,1
00000931,1,0,1
00000932,0,0,1
00000933,1,0,1
00000934,1,0,1
00000935,1,0,1
00000936,0,0,1
00000937,1,0,1
00000938,1,0,1
00000939,1,0,1
00000940,1,0,1
00000941,1,0,1
00000942,1,0,1
00000943,1,0,1
00000944,1,1,1
00000945,1,0,1
00000946,0,0,1
00000947,1,0,1
00000948,1,0,1
00000949,1,0,1
00000950,0,0,1
00000951,1,0,1
00000952,1,1,1
00000953,1,0,1
00000955,1,0,1
00000956,1,0,1
00000957,1,0,1
00000958,1,0,1
00000959,1,0,1
00000960,0,0,1
00000961,1,1,1
00000962,0,0,1
00000963,1,0,1
00000964,0,0,1
00000965,1,0,1
00000966,1,0,1
00000967,0,0,1
00000968,0,0,1
00000969,1,0,1
00000970,1,0,1
00000971,1,0,1
00000972,1,0,1
00000973,0,0,1
00000974,1,0,1
00000975,0,0,1
00000976,1,0,1
00000977,1,0,1
00000978,1,0,1
00000979,1,0,1
00000980,0,0,1
00000981,1,0,1
00000982,0,0,1
00000983,0,0,1
00000984,1,0,1
00000985,1,0,1
00000986,0,0,1
00000987,1,0,1
00000988,1,0,1
00000989,1,0,1
00000990,1,0,1
00000991,1,0,1
00000992,1,0,1
00000993,1,0,1
00000994,1,0,1
00000995,1,0,1
00000996,1,0,1
00000997,1,0,1
00000998,1,0,1
00000999,0,0,1
00001000,1,0,1
00001001,1,0,1
00001002,1,0,1
00001003,1,0,1
00001004,1,1,1
00001005,1,0,1
00001006,1,0,1
00001007,1,0,1
00001008,1,0,1
00001009,1,0,1
00001010,0,0,1
00001011,1,0,1
00001012,0,0,1
00001013,1,0,1
00001014,1,0,1
00001015,1,0,1
00001016,1,0,1
00001017,1,0,1
00001018,1,0,1
00001019,1,0,1
00001020,1,0,1
00001021,1,0,1
00001022,1,0,1
00001023,1,0,1
00001024,0,0,1
00001025,1,0,1
00001026,1,0,1
00001027,1,0,1
00001028,1,0,1
00001029,1,0,1
00001030,1,0,1
00001031,1,0,1
00001032,0,0,1
00001033,1,0,1
00001034,1,0,1
00001035,0,0,1
00001036,1,0,1
00001037,1,0,1
00001038,1,0,1
00001039,1,0,1
00001040,1,0,1
00001041,1,0,1
00001042,1,0,1
00001043,1,0,1
00001044,1,0,1
00001045,1,0,1
00001046,1,0,1
00001047,1,0,1
00001048,1,0,1
00001049,1,0,1
00001050,0,0,1
00001051,1,0,1
00001052,1,0,1
00001053,1,0,1
00001054,1,0,1
00001055,1,0,1
00001056,1,0,1
00001057,1,0,1
00001058,1,0,1
00001059,1,0,1
00001060,1,0,1
00001061,0,0,1
00001062,1,0,1
00001063,0,0,1
00001064,1,0,1
00001065,1,0,1
00001066,0,0,1
00001067,1,0,1
00001068,0,0,1
00001069,1,0,1
00001070,1,0,1
00001071,1,0,1
00001072,0,0,1
00001073,1,0,1
00001074,1,0,1
00001075,1,0,1
00001076,1,0,1
00001077,0,0,1
00001078,1,0,1
00001079,1,0,1
00001080,0,0,1
00001081,1,0,1
00001083,1,0,1
00001084,1,1,1
00001085,1,0,1
00001086,1,0,1
00001087,1,0,1
00001088,1,0,1
00001089,1,0,1
00001090,0,0,1
00001091,1,0,1
00001092,1,0,1
00001093,1,0,1
00001094,0,0,1
00001095,1,0,1
00001097,1,0,1
00001098,1,0,1
00001099,0,0,1
00001100,1,0,1
00001101,1,1,1
00001102,1,0,1
00001103,1,0,1
00001104,1,0,1
00001105,1,0,1
00001106,1,0,1
00001107,1,0,1
00001108,1,0,1
00001109,1,0,1
00001110,1,0,1
00001111,0,0,1
00001112,1,0,1
00001113,1,0,1
00001114,1,0,1
00001115,1,0,1
00001116,0,0,1
00001117,1,0,1
00001118,1,0,1
00001119,1,0,1
00001120,1,0,1
00001121,1,0,1
00001122,1,0,1
00001123,1,0,1
00001124,1,0,1
00001125,1,0,1
00001126,1,0,1
00001127,0,0,1
00001128,1,0,1
00001129,0,0,1
00001130,1,0,1
00001131,1,0,1
00001132,1,0,1
00001133,0,0,1
00001134,1,0,1
00001135,1,0,1
00001136,1,0,1
00001137,1,0,1
00001138,1,0,1
00001139,0,0,1
00001140,0,0,1
00001141,1,0,1
00001142,1,0,1
00001143,1,0,1
00001144,1,0,1
00001145,1,0,1
00001146,1,0,1
00001147,0,0,1
00001148,1,0,1
00001149,1,0,1
00001150,1,0,1
00001151,1,0,1
00001152,1,0,1
00001153,1,0,1
00001154,1,0,1
00001155,1,0,1
00001156,1,0,1
00001157,1,0,1
00001158,1,0,1
00001159,1,0,1
00001160,1,0,1
00001161,1,0,1
00001162,1,0,1
00001163,1,0,1
00001164,1,0,1
00001165,1,0,1
00001166,0,0,1
00001167,1,0,1
00001168,1,0,1
00001169,0,0,1
00001170,1,0,1
00001171,0,0,1
00001172,1,0,1
00001173,1,0,1
00001174,1,0,1
00001175,0,0,1
00001176,0,0,1
00001177,0,0,1
00001178,1,0,1
00001179,0,0,1
00001180,1,0,1
00001181,1,0,1
00001182,1,0,1
00001183,0,0,1
00001184,1,0,1
00001185,1,0,1
00001186,0,0,1
00001187,1,0,1
00001188,0,0,1
00001189,1,0,1
00001190,1,0,1
00001191,1,0,1
00001192,1,0,1
00001193,1,0,1
00001194,1,0,1
00001195,1,0,1
00001196,1,0,1
00001197,1,0,1
00001198,1,0,1
00001199,1,0,1
00001200,0,0,1
00001201,0,0,1
00001202,1,0,1
00001203,1,0,1
00001204,0,0,1
00001205,1,0,1
00001206,1,0,1
00001207,0,0,1
00001208,0,0,1
00001209,1,0,1
00001210,1,0,1
00001211,0,0,1
00001212,1,0,1
00001213,1,0,1
00001214,1,0,1
00001215,0,0,1
00001216,1,0,1
00001217,1,0,1
00001218,1,0,1
00001219,1,0,1
00001220,1,0,1
00001221,1,1,1
00001222,1,0,1
00001223,1,0,1
00001224,1,0,1
00001225,1,0,1
00001226,1,0,1
00001227,1,0,1
00001228,0,0,1
00001229,1,0,1
00001230,1,0,1
00001231,1,0,1
00001232,0,0,1
00001233,1,0,1
00001234,1,1,1
00001235,1,0,1
00001236,1,0,1
00001237,1,0,1
00001238,0,0,1
00001239,1,0,1
00001240,1,0,1
00001241,1,0,1
00001242,1,0,1
00001243,1,0,1
00001244,0,0,1
00001245,1,0,1
00001246,1,0,1
00001247,1,0,1
00001248,1,0,1
00001249,0,0,1
00001250,1,0,1
00001251,1,0,1
00001252,1,0,1
00001253,1,0,1
00001254,1,0,1
00001255,0,0,1
00001256,1,0,1
00001257,1,0,1
00001258,0,0,1
00001259,0,0,1
00001260,1,0,1
00001261,0,0,1
00001262,1,0,1
00001263,1,1,1
00001264,1,0,1
00001265,1,0,1
00001266,0,0,1
00001267,1,0,1
00001268,1,0,1
00001269,0,0,1
00001270,1,0,1
00001271,1,0,1
00001272,1,0,1
00001273,1,0,1
00001274,1,0,1
00001275,1,0,1
00001276,1,0,1
00001277,1,0,1
00001278,1,0,1
00001279,0,0,1
00001280,0,0,1
00001281,0,0,1
00001282,1,0,1
00001283,0,0,1
00001284,1,1,1
00001285,0,0,1
00001286,1,0,1
00001287,1,0,1
00001288,1,0,1
00001289,1,0,1
00001290,1,0,1
00001291,1,0,1
00001292,1,0,1
00001293,1,0,1
00001294,1,0,1
00001295,1,0,1
00001296,1,0,1
00001297,1,0,1
00001298,1,0,1
00001299,1,0,1
00001300,1,0,1
00001301,1,0,1
00001302,1,0,1
00001303,0,0,1
00001304,1,0,1
00001305,0,0,1
00001306,1,0,1
00001307,1,0,1
00001308,1,0,1
00001309,1,0,1
00001310,1,0,1
00001311,1,0,1
00001312,0,0,1
00001313,1,0,1
00001314,0,0,1
00001315,1,0,1
00001316,1,0,1
00001317,1,0,1
00001318,1,0,1
00001319,1,0,1
00001320,1,0,1
00001321,1,0,1
00001322,1,0,1
00001323,1,0,1
00001324,0,0,1
00001325,1,0,1
00001326,1,0,1
00001327,1,0,1
00001328,0,0,1
00001329,0,0,1
00001330,0,0,1
00001331,1,0,1
00001332,1,0,1
00001333,1,0,1
00001334,0,0,1
00001335,1,0,1
00001336,0,0,1
00001337,1,0,1
00001338,1,0,1
00001339,1,0,1
00001340,1,1,1
00001341,0,0,1
00001342,0,0,1
00001343,1,0,1
00001344,1,0,1
00001345,1,0,1
00001346,1,0,1
00001347,1,0,1
00001348,1,0,1
00001349,1,0,1
00001350,1,0,1
00001351,1,0,1
00001352,1,0,1
00001353,1,0,1
00001354,1,0,1
00001355,1,0,1
00001356,1,0,1
00001357,1,0,1
00001358,0,0,1
00001359,0,0,1
00001360,1,0,1
00001361,0,0,1
00001362,1,0,1
00001363,1,0,1
00001364,1,0,1
00001365,1,0,1
00001366,1,0,1
00001367,1,0,1
00001368,1,0,1
00001369,0,0,1
00001370,0,0,1
00001371,1,0,1
00001372,1,0,1
00001373,1,0,1
00001374,1,0,1
00001375,0,0,1
00001376,1,1,1
00001377,1,0,1
00001378,0,0,1
00001379,1,0,1
00001380,1,0,1
00001381,1,0,1
00001382,1,0,1
00001383,1,0,1
00001384,1,0,1
00001385,1,0,1
00001387,0,0,1
00001388,1,0,1
00001389,1,0,1
00001390,1,0,1
00001391,1,0,1
00001392,1,0,1
00001393,1,0,1
00001394,1,0,1
00001395,1,0,1
00001396,1,0,1
00001397,0,0,1
00001398,0,0,1
00001399,1,0,1
00001400,1,0,1
00001401,1,0,1
00001402,0,0,1
00001403,1,0,1
00001404,1,0,1
00001405,1,0,1
00001406,0,0,1
00001407,1,0,1
00001408,1,0,1
00001409,1,0,1
00001410,1,0,1
00001411,1,0,1
00001412,1,0,1
00001413,1,0,1
00001414,1,0,1
00001415,1,0,1
00001416,0,0,1
00001417,1,0,1
00001418,1,0,1
00001419,1,0,1
00001420,1,0,1
00001421,1,0,1
00001422,1,0,1
00001423,1,0,1
00001424,1,0,1
00001425,0,0,1
00001426,1,0,1
00001427,1,0,1
00001428,1,0,1
00001429,1,0,1
00001430,1,0,1
00001431,0,1,1
00001432,1,0,1
00001433,1,0,1
00001434,1,0,1
00001435,1,0,1
00001436,1,0,1
00001437,1,0,1
00001438,1,0,1
00001439,1,0,1
00001440,1,0,1
00001441,1,0,1
00001442,1,0,1
00001443,1,0,1
00001444,0,0,1
00001445,0,0,1
00001446,1,0,1
00001447,1,0,1
00001448,1,0,1
00001449,1,0,1
00001450,1,0,1
00001451,0,0,1
00001452,1,0,1
00001453,1,0,1
00001454,1,0,1
00001455,1,0,1
00001456,1,0,1
00001457,1,0,1
00001458,1,0,1
00001459,1,0,1
00001460,1,0,1
00001461,1,0,1
00001462,0,0,1
00001463,1,0,1
00001464,1,0,1
00001465,0,0,1
00001466,1,1,1
00001467,1,0,1
00001468,1,0,1
00001469,1,0,1
00001470,1,0,1
00001471,0,0,1
00001472,1,0,1
00001473,1,0,1
00001474,1,0,1
00001475,1,0,1
00001476,1,0,1
00001477,0,0,1
00001478,1,0,1
00001479,1,0,1
00001480,1,0,1
00001481,1,0,1
00001482,1,0,1
00001483,1,0,1
00001484,1,0,1
00001485,0,0,1
00001486,1,0,1
00001487,1,0,1
00001488,1,0,1
00001489,1,0,1
00001490,1,0,1
00001491,1,0,1
00001492,1,0,1
00001493,1,0,1
00001494,1,0,1
00001495,1,0,1
00001496,1,0,1
00001497,1,0,1
00001498,1,0,1
00001499,1,0,1
00001500,1,0,1
00001501,1,0,1
00001502,1,0,1
00001503,1,0,1
00001504,1,0,1
00001505,1,0,1
00001506,1,0,1
00001507,1,0,1
